"batch","amino_acid","sample","ratio","condition","ratio_sample_is","ratio_adj","concentration_sample_uM","cell_line","dox_conc","timepoint","replicate","mean_m0","ratio_to_m0","AA_concentration_mM","AA_concentration_uM","mean_glc_m0","correction_factor","final_concentration","final_concentration_uM","concentration_sample_mM","keep_manual_inspection","mean_concentration_mM","substraction","interval","mean_auc","CORE_value"
1,"Gln","23",16.9,4.09,0.05,337,1379.148,"T",100,20,1,2070.767,0.66600829547699,2.5,2500,NA,NA,1665.02073869247,1665.02073869247,1.379148,"y",2.070767,-0.0010374285,26,8015331.07929134,-1.29430523797118e-10
1,"Gln","24",18.5,4.09,0.05,369,1510.846,"T",1000,20,1,2070.767,0.729606952399763,2.5,2500,NA,NA,1824.01738099941,1824.01738099941,1.510846,"y",2.070767,-0.0008398815,26,8015331.07929134,-1.04784380294651e-10
1,"Gln","25",18.1,4.09,0.05,361,1476.49,"T",0,22,1,2070.767,0.713015998419909,2.5,2500,NA,NA,1782.53999604977,1782.53999604977,1.47649,"y",2.070767,-0.0008914155,28,9122357.54912758,-9.77176673024892e-11
1,"Gln","26",20.7,4.09,0.05,414,1694.078,"T",100,22,1,2070.767,0.818092040292317,2.5,2500,NA,NA,2045.23010073079,2045.23010073079,1.694078,"y",2.070767,-0.0005650335,28,9122357.54912758,-6.19394160946955e-11
1,"Gln","27",22.7,4.09,0.05,454,1856.042,"T",1000,22,1,2070.767,0.896306537625914,2.5,2500,NA,NA,2240.76634406478,2240.76634406478,1.856042,"y",2.070767,-0.0003220875,28,9122357.54912758,-3.53074847445333e-11
1,"Gln","28",18.7,4.09,0.05,373,1527.206,"T",0,24,1,2070.767,0.737507406675884,2.5,2500,NA,NA,1843.76851668971,1843.76851668971,1.527206,"y",2.070767,-0.0008153415,30,10336548.2777019,-7.88794748590168e-11
1,"Gln","29",17.3,4.09,0.05,346,1415.958,"T",100,24,1,2070.767,0.683784317598262,2.5,2500,NA,NA,1709.46079399565,1709.46079399565,1.415958,"y",2.070767,-0.0009822135,30,10336548.2777019,-9.50233553418253e-11
1,"Gln","30",19.6,4.09,0.05,391,1600.826,"T",1000,24,1,2070.767,0.773059450918428,2.5,2500,NA,NA,1932.64862729607,1932.64862729607,1.600826,"y",2.070767,-0.0007049115,30,10336548.2777019,-6.81960245395111e-11
1,"Glu","1",3.39,4.49,0.05,67.8,304.3322,"TM",0,16,1,202.2296,1.50488454706927,0.05,50,NA,NA,75.2442273534636,75.2442273534636,0.3043322,"y",0.2022296,0.0001531539,22,6085415.94208765,2.51673675977947e-11
1,"Glu","2",2.85,4.49,0.05,56.9,255.481,"TM",100,16,1,202.2296,1.2633214920071,0.05,50,NA,NA,63.1660746003552,63.1660746003552,0.255481,"y",0.2022296,7.98771e-05,22,6085415.94208765,1.31259885536431e-11
1,"Glu","3",3.01,4.49,0.05,60.3,270.6572,"TM",1000,16,1,202.2296,1.33836589698046,0.05,50,NA,NA,66.9182948490231,66.9182948490231,0.2706572,"y",0.2022296,0.0001026414,22,6085415.94208765,1.68667846169917e-11
1,"Glu","4",3.3,4.49,0.05,66.1,296.6992,"TM",0,18,1,202.2296,1.46714031971581,0.05,50,NA,NA,73.3570159857904,73.3570159857904,0.2966992,"y",0.2022296,0.0001417044,24,7005915.22298741,2.02263937672337e-11
1,"Glu","5",2.73,4.49,0.05,54.6,245.0642,"TM",100,18,1,202.2296,1.21181172291297,0.05,50,NA,NA,60.5905861456483,60.5905861456483,0.2450642,"y",0.2022296,6.42519e-05,24,7005915.22298741,9.17109299141679e-12
1,"Glu","6",3.25,4.49,0.05,64.9,291.5806,"TM",1000,18,1,202.2296,1.44182948490231,0.05,50,NA,NA,72.0914742451154,72.0914742451154,0.2915806,"y",0.2022296,0.0001340265,24,7005915.22298741,1.91304769946744e-11
1,"Glu","7",3.26,4.49,0.05,65.1,292.4786,"TM",0,20,1,202.2296,1.44626998223801,0.05,50,NA,NA,72.3134991119005,72.3134991119005,0.2924786,"y",0.2022296,0.0001353735,26,8015331.07929134,1.68893210599566e-11
1,"Glu","8",3.64,4.49,0.05,72.8,326.872,"TM",100,20,1,202.2296,1.61634103019538,0.05,50,NA,NA,80.8170515097691,80.8170515097691,0.326872,"y",0.2022296,0.0001869636,26,8015331.07929134,2.33257488867858e-11
1,"Glu","9",3.15,4.49,0.05,63,282.6904,"TM",1000,20,1,202.2296,1.39786856127886,0.05,50,NA,NA,69.8934280639432,69.8934280639432,0.2826904,"y",0.2022296,0.0001206912,26,8015331.07929134,1.50575439499713e-11
